Time,TP PRELAZ 056_A+_001,TP PRELAZ 056_A-_101,TP CELJSKA CESTA 2694_A+_201,TP CELJSKA CESTA 2694_A-_301,TP BENCINSKI SERVIS 3 2781_A+_401,TP BENCINSKI SERVIS 3 2781_A-_501
,kW,kW,kW,kW,kW,kW
05/01/2023 23:15,0,0,56.88,0,9.816,0
05/01/2023 23:30,0,0,53.28,0,10.092,0
05/01/2023 23:45,0,0,55.04,0,10.764,0
06/01/2023 00:00,0,0,56.64,0,8.724,0
06/01/2023 00:15,0,0,52.48,0,8.268,0
06/01/2023 00:30,0,0,50,0,7.632,0
06/01/2023 00:45,0,0,50.16,0,7.656,0
06/01/2023 01:00,0,0,46.72,0,7.572,0
06/01/2023 01:15,0,0,48.88,0,8.376,0
06/01/2023 01:30,0,0,50.96,0,8.472,0
06/01/2023 01:45,0,0,48.56,0,8.34,0
06/01/2023 02:00,0,0,49.44,0,7.8,0
06/01/2023 02:15,0,0,55.12,0,8.352,0
06/01/2023 02:30,0,0,55.28,0,8.76,0
06/01/2023 02:45,0,0,52.16,0,7.764,0
06/01/2023 03:00,0,0,50.32,0,7.956,0
06/01/2023 03:15,0,0,46.08,0,7.896,0
06/01/2023 03:30,0,0,47.84,0,8.748,0
06/01/2023 03:45,0,0,50.24,0,9.648,0
06/01/2023 04:00,0,0,47.6,0,8.892,0
06/01/2023 04:15,0,0,47.68,0,8.892,0
06/01/2023 04:30,0,0,45.28,0,8.808,0
06/01/2023 04:45,0,0,44.56,0,8.496,0
06/01/2023 05:00,0,0,46.48,0,9.648,0
06/01/2023 05:15,0,0,49.36,0,7.224,0
06/01/2023 05:30,0,0,44.88,0,7.752,0
06/01/2023 05:45,0,0,45.52,0,10.068,0
06/01/2023 06:00,0,0,48.96,0,10.548,0
06/01/2023 06:15,0,0,53.68,0,14.004,0
06/01/2023 06:30,0,0,55.84,0,16.572,0
06/01/2023 06:45,0,0,63.28,0,16.224,0
06/01/2023 07:00,0,0,69.44,0,17.532,0
06/01/2023 07:15,0,0,72.08,0,18.12,0
06/01/2023 07:30,0,0,71.44,0,17.34,0
06/01/2023 07:45,0,0,67.04,0,17.46,0
06/01/2023 08:00,0,0,64.72,0,17.208,0
06/01/2023 08:15,0,0,72.8,0,18.216,0
06/01/2023 08:30,0,0,61.68,0,16.824,0
06/01/2023 08:45,0,0,57.84,0,16.488,0
06/01/2023 09:00,0,0,64.4,0,15.324,0
06/01/2023 09:15,0,0,64.16,0,13.344,0
06/01/2023 09:30,0,0,64.16,0,10.692,0
06/01/2023 09:45,0,0,61.76,0,16.668,0
06/01/2023 10:00,0,0,64.88,0,13.656,0
06/01/2023 10:15,0,0,69.44,0,17.964,0
06/01/2023 10:30,0,0,62.64,0,14.568,0
06/01/2023 10:45,0,0,66.88,0,16.896,0
06/01/2023 11:00,0,0,70.48,0,16.752,0
06/01/2023 11:15,0,0,71.2,0,16.728,0
06/01/2023 11:30,0,0,76.24,0,16.812,0
06/01/2023 11:45,0,0,69.2,0,16.764,0
06/01/2023 12:00,0,0,65.84,0,16.86,0
06/01/2023 12:15,0,0,67.12,0,21.324,0
06/01/2023 12:30,0,0,66.96,0,18.876,0
06/01/2023 12:45,0,0,65.76,0,16.512,0
06/01/2023 13:00,0,0,67.68,0,16.884,0
06/01/2023 13:15,0,0,70.08,0,15.744,0
06/01/2023 13:30,0,0,75.6,0,13.92,0
06/01/2023 13:45,0,0,79.6,0,15.816,0
06/01/2023 14:00,0,0,85.52,0,12.324,0
06/01/2023 14:15,0,0,88.16,0,16.968,0
06/01/2023 14:30,0,0,91.6,0,18.66,0
06/01/2023 14:45,0,0,83.68,0,18.972,0
06/01/2023 15:00,0,0,83.2,0,21.636,0
06/01/2023 15:15,0,0,87.28,0,19.656,0
06/01/2023 15:30,0,0,91.44,0,23.244,0
06/01/2023 15:45,0,0,80.16,0,22.668,0
06/01/2023 16:00,0,0,73.92,0,22.32,0
06/01/2023 16:15,0,0,69.44,0,20.58,0
06/01/2023 16:30,0,0,72.4,0,21.084,0
06/01/2023 16:45,0,0,69.36,0,20.064,0
06/01/2023 17:00,0,0,68.56,0,21.576,0
06/01/2023 17:15,0,0,74,0,21.552,0
06/01/2023 17:30,0,0,75.92,0,22.98,0
06/01/2023 17:45,0,0,72.16,0,20.988,0
06/01/2023 18:00,0,0,71.84,0,16.92,0
06/01/2023 18:15,0,0,74,0,18.936,0
06/01/2023 18:30,0,0,69.92,0,18.684,0
06/01/2023 18:45,0,0,67.12,0,20.532,0
06/01/2023 19:00,0,0,64.8,0,19.308,0
06/01/2023 19:15,0,0,62.56,0,17.376,0
06/01/2023 19:30,0,0,67.52,0,16.716,0
06/01/2023 19:45,0,0,69.6,0,16.524,0
06/01/2023 20:00,0,0,71.76,0,16.788,0
06/01/2023 20:15,0,0,72.64,0,13.212,0
06/01/2023 20:30,0,0,74.08,0,11.604,0
06/01/2023 20:45,0,0,77.52,0,10.512,0
06/01/2023 21:00,0,0,78.32,0,11.604,0
06/01/2023 21:15,0,0,78.72,0,10.248,0
06/01/2023 21:30,0,0,74.24,0,9.708,0
06/01/2023 21:45,0,0,73.6,0,10.092,0
06/01/2023 22:00,0,0,64.88,0,9.648,0
06/01/2023 22:15,0,0,61.28,0,9.696,0
06/01/2023 22:30,0,0,57.12,0,10.008,0
06/01/2023 22:45,0,0,57.52,0,9.444,0
06/01/2023 23:00,0,0,56.32,0,9.492,0
06/01/2023 23:15,0,0,54.48,0,10.512,0
06/01/2023 23:30,0,0,51.68,0,9.564,0
06/01/2023 23:45,0,0,51.12,0,10.176,0
07/01/2023 00:00,0,0,54.72,0,10.704,0
07/01/2023 00:15,0,0,55.36,0,10.248,0
07/01/2023 00:30,0,0,54,0,8.868,0
07/01/2023 00:45,0,0,52.96,0,8.7,0
07/01/2023 01:00,0,0,59.6,0,8.508,0
07/01/2023 01:15,0,0,52.56,0,8.964,0
07/01/2023 01:30,0,0,53.68,0,9.78,0
07/01/2023 01:45,0,0,56.24,0,7.932,0
07/01/2023 02:00,0,0,53.44,0,7.728,0
07/01/2023 02:15,0,0,53.36,0,8.796,0
07/01/2023 02:30,0,0,49.36,0,11.004,0
07/01/2023 02:45,0,0,50.88,0,11.028,0
07/01/2023 03:00,0,0,51.68,0,11.364,0
07/01/2023 03:15,0,0,51.2,0,10.584,0
07/01/2023 03:30,0,0,51.36,0,9.948,0
07/01/2023 03:45,0,0,54.96,0,8.784,0
07/01/2023 04:00,0,0,53.12,0,8.832,0
07/01/2023 04:15,0,0,50.4,0,9.552,0
07/01/2023 04:30,0,0,56.72,0,8.712,0
07/01/2023 04:45,0,0,58.24,0,8.772,0
07/01/2023 05:00,0,0,50.72,0,7.92,0
07/01/2023 05:15,0,0,58,0,10.2,0
07/01/2023 05:30,0,0,56.72,0,9.564,0
07/01/2023 05:45,0,0,54.4,0,11.88,0
07/01/2023 06:00,0,0,52.72,0,11.868,0
07/01/2023 06:15,0,0,47.52,0,10.74,0
07/01/2023 06:30,0,0,50.08,0,9.804,0
07/01/2023 06:45,0,0,51.2,0,10.992,0
07/01/2023 07:00,0,0,51.12,0,13.296,0
07/01/2023 07:15,0,0,54.24,0,14.064,0
07/01/2023 07:30,0,0,56.32,0,13.068,0
07/01/2023 07:45,0,0,57.04,0,12.624,0
07/01/2023 08:00,0,0,63.44,0,12.876,0
07/01/2023 08:15,0,0,56.8,0,16.944,0
07/01/2023 08:30,0,0,56.4,0,15.168,0
07/01/2023 08:45,0,0,63.68,0,20.736,0
07/01/2023 09:00,0,0,55.12,0,19.212,0
07/01/2023 09:15,0,0,60.8,0,19.176,0
07/01/2023 09:30,0,0,57.84,0,16.188,0
07/01/2023 09:45,0,0,62.64,0,17.652,0
07/01/2023 10:00,0,0,64.4,0,23.652,0
07/01/2023 10:15,0,0,77.2,0,22.488,0
07/01/2023 10:30,0,0,65.84,0,19.8,0
07/01/2023 10:45,0,0,65.84,0,19.548,0
07/01/2023 11:00,0,0,67.2,0,20.544,0
07/01/2023 11:15,0,0,67.04,0,19.98,0
07/01/2023 11:30,0,0,58,0,14.184,0
07/01/2023 11:45,0,0,67.6,0,17.388,0
07/01/2023 12:00,0,0,62.32,0,22.416,0
07/01/2023 12:15,0,0,56.48,0,22.704,0
07/01/2023 12:30,0,0,60.4,0,19.56,0
07/01/2023 12:45,0,0,67.44,0,17.688,0
07/01/2023 13:00,0,0,63.68,0,20.424,0
07/01/2023 13:15,0,0,58.16,0,20.736,0
07/01/2023 13:30,0,0,59.68,0,14.724,0
07/01/2023 13:45,0,0,63.76,0,15.96,0
07/01/2023 14:00,0,0,58.48,0,19.08,0
07/01/2023 14:15,0,0,62.4,0,19.584,0
07/01/2023 14:30,0,0,51.84,0,16.284,0
07/01/2023 14:45,0,0,63.6,0,19.8,0
07/01/2023 15:00,0,0,78.24,0,17.604,0
07/01/2023 15:15,0,0,64.72,0,19.488,0
07/01/2023 15:30,0,0,62.4,0,21.156,0
07/01/2023 15:45,0,0,54.48,0,24.3,0
07/01/2023 16:00,0,0,53.12,0,23.424,0
07/01/2023 16:15,0,0,54.72,0,21.18,0
07/01/2023 16:30,0,0,62.96,0,18.516,0
07/01/2023 16:45,0,0,63.12,0,22.008,0
07/01/2023 17:00,0,0,61.36,0,22.968,0
07/01/2023 17:15,0,0,65.2,0,25.308,0
07/01/2023 17:30,0,0,74.96,0,25.86,0
07/01/2023 17:45,0,0,66.88,0,18.06,0
07/01/2023 18:00,0,0,64.48,0,18.924,0
07/01/2023 18:15,0,0,65.52,0,20.712,0
07/01/2023 18:30,0,0,67.12,0,18.804,0
07/01/2023 18:45,0,0,67.92,0,19.752,0
07/01/2023 19:00,0,0,69.28,0,20.676,0
07/01/2023 19:15,0,0,67.28,0,15.072,0
07/01/2023 19:30,0,0,62.64,0,13.44,0
07/01/2023 19:45,0,0,62.32,0,12.54,0
07/01/2023 20:00,0,0,65.28,0,12.432,0
07/01/2023 20:15,0,0,66.88,0,16.068,0
07/01/2023 20:30,0,0,66.96,0,16.056,0
07/01/2023 20:45,0,0,63.6,0,17.04,0
07/01/2023 21:00,0,0,72.8,0,15.156,0
07/01/2023 21:15,0,0,66.08,0,12.912,0
07/01/2023 21:30,0,0,68,0,14.22,0
07/01/2023 21:45,0,0,66.96,0,15.78,0
07/01/2023 22:00,0,0,62.64,0,15.12,0
07/01/2023 22:15,0,0,60.72,0,15.6,0
07/01/2023 22:30,0,0,56.24,0,14.976,0
07/01/2023 22:45,0,0,53.68,0,14.04,0
07/01/2023 23:00,0,0,59.76,0,13.104,0
07/01/2023 23:15,0,0,53.12,0,12.984,0
07/01/2023 23:30,0,0,53.36,0,12.204,0
07/01/2023 23:45,0,0,51.2,0,11.784,0
08/01/2023 00:00,0,0,54.08,0,10.536,0
08/01/2023 00:15,0,0,54.96,0,10.92,0
08/01/2023 00:30,0,0,56.16,0,10.044,0
08/01/2023 00:45,0,0,53.76,0,10.8,0
08/01/2023 01:00,0,0,53.28,0,11.556,0
08/01/2023 01:15,0,0,56.64,0,12.456,0
08/01/2023 01:30,0,0,46.32,0,12.024,0
08/01/2023 01:45,0,0,48.88,0,11.052,0
08/01/2023 02:00,0,0,52.4,0,9.696,0
08/01/2023 02:15,0,0,46,0,10.02,0
08/01/2023 02:30,0,0,43.2,0,10.872,0
08/01/2023 02:45,0,0,40.48,0,10.548,0
08/01/2023 03:00,0,0,41.6,0,9.6,0
08/01/2023 03:15,0,0,40.72,0,9.54,0
08/01/2023 03:30,0,0,40.08,0,10.5,0
08/01/2023 03:45,0,0,40.72,0,12.36,0
08/01/2023 04:00,0,0,41.76,0,12.612,0
08/01/2023 04:15,0,0,40.72,0,12.576,0
08/01/2023 04:30,0,0,43.36,0,10.704,0
08/01/2023 04:45,0,0,47.28,0,10.692,0
08/01/2023 05:00,0,0,43.76,0,11.208,0
08/01/2023 05:15,0,0,43.2,0,11.352,0
08/01/2023 05:30,0,0,46.56,0,9.504,0
08/01/2023 05:45,0,0,45.2,0,8.172,0
08/01/2023 06:00,0,0,45.68,0,8.856,0
08/01/2023 06:15,0,0,41.2,0,10.092,0
08/01/2023 06:30,0,0,39.92,0,10.368,0
08/01/2023 06:45,0,0,39.12,0,10.092,0
08/01/2023 07:00,0,0,40,0,10.5,0
08/01/2023 07:15,0,0,39.76,0,13.728,0
08/01/2023 07:30,0,0,46.64,0,13.176,0
08/01/2023 07:45,0,0,46.16,0,11.94,0
08/01/2023 08:00,0,0,41.52,0,12.612,0
08/01/2023 08:15,0,0,47.28,0,15.396,0
08/01/2023 08:30,0,0,45.6,0,16.416,0
08/01/2023 08:45,0,0,44.8,0,20.304,0
08/01/2023 09:00,0,0,54.48,0,18.936,0
08/01/2023 09:15,0,0,56.88,0,19.056,0
08/01/2023 09:30,0,0,54.4,0,19.176,0
08/01/2023 09:45,0,0,58.24,0,21.804,0
08/01/2023 10:00,0,0,58.4,0,16.764,0
08/01/2023 10:15,0,0,63.36,0,20.244,0
08/01/2023 10:30,0,0,63.2,0,18.132,0
08/01/2023 10:45,0,0,69.52,0,18.072,0
08/01/2023 11:00,0,0,70.64,0,20.244,0
08/01/2023 11:15,0,0,78.16,0,14.112,0
08/01/2023 11:30,0,0,68.72,0,16.152,0
08/01/2023 11:45,0,0,88,0,20.076,0
08/01/2023 12:00,0,0,75.44,0,22.164,0
08/01/2023 12:15,0,0,69.12,0,26.664,0
08/01/2023 12:30,0,0,81.84,0,25.74,0
08/01/2023 12:45,0,0,101.04,0,17.844,0
08/01/2023 13:00,0,0,101.04,0,15.78,0
08/01/2023 13:15,0,0,95.68,0,16.776,0
08/01/2023 13:30,0,0,84.08,0,20.052,0
08/01/2023 13:45,0,0,80,0,21.228,0
08/01/2023 14:00,0,0,78.88,0,18.816,0
08/01/2023 14:15,0,0,68.32,0,19.488,0
08/01/2023 14:30,0,0,60.16,0,22.14,0
08/01/2023 14:45,0,0,55.44,0,19.584,0
08/01/2023 15:00,0,0,55.68,0,18.744,0
08/01/2023 15:15,0,0,58.96,0,17.148,0
08/01/2023 15:30,0,0,49.36,0,17.688,0
08/01/2023 15:45,0,0,51.12,0,16.296,0
08/01/2023 16:00,0,0,55.84,0,19.728,0
08/01/2023 16:15,0,0,56.48,0,21.432,0
08/01/2023 16:30,0,0,62.96,0,16.428,0
08/01/2023 16:45,0,0,59.04,0,17.004,0
08/01/2023 17:00,0,0,62.64,0,16.404,0
08/01/2023 17:15,0,0,68.56,0,15.096,0
08/01/2023 17:30,0,0,72.24,0,15.996,0
08/01/2023 17:45,0,0,62.64,0,14.604,0
08/01/2023 18:00,0,0,64,0,15.084,0
08/01/2023 18:15,0,0,66.56,0,12.048,0
08/01/2023 18:30,0,0,62.32,0,15.84,0
08/01/2023 18:45,0,0,68.88,0,16.74,0
08/01/2023 19:00,0,0,62.24,0,15.192,0
08/01/2023 19:15,0,0,67.6,0,16.608,0
08/01/2023 19:30,0,0,66.64,0,13.896,0
08/01/2023 19:45,0,0,64.96,0,12.432,0
08/01/2023 20:00,0,0,60.72,0,12.564,0
08/01/2023 20:15,0,0,55.6,0,12.756,0
08/01/2023 20:30,0,0,57.44,0,10.908,0
08/01/2023 20:45,0,0,61.52,0,11.256,0
08/01/2023 21:00,0,0,63.6,0,10.02,0
08/01/2023 21:15,0,0,57.36,0,10.02,0
08/01/2023 21:30,0,0,58.48,0,10.692,0
08/01/2023 21:45,0,0,57.68,0,9.996,0
08/01/2023 22:00,0,0,58.08,0,8.544,0
08/01/2023 22:15,0,0,59.2,0,8.712,0
08/01/2023 22:30,0,0,52.96,0,8.352,0
08/01/2023 22:45,0,0,51.2,0,8.256,0
08/01/2023 23:00,0,0,45.68,0,9.432,0
08/01/2023 23:15,0,0,48.08,0,8.148,0
08/01/2023 23:30,0,0,49.6,0,7.476,0
08/01/2023 23:45,0,0,48.8,0,10.224,0
09/01/2023 00:00,0,0,47.2,0,9.036,0
09/01/2023 00:15,0,0,44,0,7.944,0
09/01/2023 00:30,0,0,42.96,0,7.212,0
09/01/2023 00:45,0,0,40.4,0,7.764,0
09/01/2023 01:00,0,0,40.96,0,7.08,0
09/01/2023 01:15,0,0,42.88,0,7.188,0
09/01/2023 01:30,0,0,43.44,0,6.936,0
09/01/2023 01:45,0,0,42.8,0,6.96,0
09/01/2023 02:00,0,0,41.44,0,6.168,0
09/01/2023 02:15,0,0,39.04,0,7.524,0
09/01/2023 02:30,0,0,38.24,0,7.884,0
09/01/2023 02:45,0,0,42.48,0,7.8,0
09/01/2023 03:00,0,0,41.76,0,6.756,0
09/01/2023 03:15,0,0,39.44,0,6.516,0
09/01/2023 03:30,0,0,42.24,0,7.644,0
09/01/2023 03:45,0,0,43.36,0,7.968,0
09/01/2023 04:00,0,0,42,0,7.608,0
09/01/2023 04:15,0,0,40.72,0,7.56,0
09/01/2023 04:30,0,0,42.4,0,7.308,0
09/01/2023 04:45,0,0,45.36,0,8.316,0
09/01/2023 05:00,0,0,44.48,0,9.168,0
09/01/2023 05:15,0,0,48.24,0,9.444,0
09/01/2023 05:30,0,0,46.96,0,8.916,0
09/01/2023 05:45,0,0,46.88,0,9.12,0
09/01/2023 06:00,0,0,49.04,0,12.336,0
09/01/2023 06:15,0,0,48.8,0,13.584,0
09/01/2023 06:30,0,0,49.6,0,14.232,0
09/01/2023 06:45,0,0,47.04,0,15.504,0
09/01/2023 07:00,0,0,56.08,0,14.364,0
09/01/2023 07:15,0,0,59.04,0,13.284,0
09/01/2023 07:30,0,0,61.2,0,14.376,0
09/01/2023 07:45,0,0,68.48,0,14.352,0
09/01/2023 08:00,0,0,85.44,0,14.208,0
09/01/2023 08:15,0,0,79.76,0,13.596,0
09/01/2023 08:30,0,0,78.48,0,14.532,0
09/01/2023 08:45,0,0,76.56,0,14.484,0
09/01/2023 09:00,0,0,77.2,0,14.676,0
09/01/2023 09:15,0,0,78.48,0,15.864,0
09/01/2023 09:30,0,0,72.64,0,14.28,0
09/01/2023 09:45,0,0,84.96,0,13.764,0
09/01/2023 10:00,0,0,81.36,0,14.04,0
09/01/2023 10:15,0,0,90.24,0,14.304,0
09/01/2023 10:30,0,0,75.52,0,13.872,0
09/01/2023 10:45,0,0,73.52,0,13.08,0
09/01/2023 11:00,0,0,70,0,13.752,0
09/01/2023 11:15,0,0,75.84,0,13.236,0
09/01/2023 11:30,0,0,87.92,0,15.84,0
09/01/2023 11:45,0,0,87.2,0,14.616,0
09/01/2023 12:00,0,0,84,0,13.92,0
09/01/2023 12:15,0,0,88.48,0,13.848,0
09/01/2023 12:30,0,0,92,0,16.212,0
09/01/2023 12:45,0,0,86.24,0,13.776,0
09/01/2023 13:00,0,0,87.44,0,12.696,0
09/01/2023 13:15,0,0,87.92,0,13.5,0
09/01/2023 13:30,0,0,92.64,0,14.976,0
09/01/2023 13:45,0,0,95.28,0,14.256,0
09/01/2023 14:00,0,0,97.84,0,13.776,0
09/01/2023 14:15,0,0,92.56,0,14.004,0
09/01/2023 14:30,0,0,93.76,0,15.24,0
09/01/2023 14:45,0,0,103.12,0,15.96,0
09/01/2023 15:00,0,0,97.04,0,15.18,0
09/01/2023 15:15,0,0,98.56,0,13.92,0
09/01/2023 15:30,0,0,90.16,0,12.972,0
09/01/2023 15:45,0,0,77.36,0,14.52,0
09/01/2023 16:00,0,0,72.64,0,17.82,0
09/01/2023 16:15,0,0,67.12,0,19.356,0
09/01/2023 16:30,0,0,75.04,0,21.516,0
09/01/2023 16:45,0,0,76.4,0,23.448,0
09/01/2023 17:00,0,0,77.44,0,17.88,0
09/01/2023 17:15,0,0,76.16,0,18.096,0
09/01/2023 17:30,0,0,76.16,0,18.54,0
09/01/2023 17:45,0,0,71.04,0,18.18,0
09/01/2023 18:00,0,0,77.52,0,17.052,0
09/01/2023 18:15,0,0,77.76,0,16.368,0
09/01/2023 18:30,0,0,72.4,0,17.352,0
09/01/2023 18:45,0,0,64.56,0,18.432,0
09/01/2023 19:00,0,0,84.48,0,17.532,0
09/01/2023 19:15,0,0,81.12,0,18.48,0
09/01/2023 19:30,0,0,75.92,0,16.368,0
09/01/2023 19:45,0,0,72.48,0,16.74,0
09/01/2023 20:00,0,0,79.36,0,15.516,0
09/01/2023 20:15,0,0,82.08,0,11.148,0
09/01/2023 20:30,0,0,76.88,0,10.824,0
09/01/2023 20:45,0,0,71.76,0,10.236,0
09/01/2023 21:00,0,0,73.92,0,11.292,0
09/01/2023 21:15,0,0,66.72,0,14.004,0
09/01/2023 21:30,0,0,67.2,0,12.624,0
09/01/2023 21:45,0,0,64.72,0,10.284,0
09/01/2023 22:00,0,0,64.72,0,9.492,0
09/01/2023 22:15,0,0,64.08,0,9.732,0
09/01/2023 22:30,0,0,63.52,0,9.636,0
09/01/2023 22:45,0,0,61.28,0,9.06,0
09/01/2023 23:00,0,0,57.76,0,8.652,0
09/01/2023 23:15,0,0,55.76,0,9.096,0
09/01/2023 23:30,0,0,56.32,0,10.08,0
09/01/2023 23:45,0,0,51.68,0,8.724,0
10/01/2023 00:00,0,0,48.96,0,7.86,0
10/01/2023 00:15,0,0,49.04,0,7.476,0
10/01/2023 00:30,0,0,48.48,0,7.932,0
10/01/2023 00:45,0,0,46.8,0,7.608,0
10/01/2023 01:00,0,0,45.68,0,7.896,0
10/01/2023 01:15,0,0,46.8,0,7.968,0
10/01/2023 01:30,0,0,49.04,0,8.544,0
10/01/2023 01:45,0,0,48.24,0,8.16,0
10/01/2023 02:00,0,0,45.76,0,7.548,0
10/01/2023 02:15,0,0,46.4,0,7.176,0
10/01/2023 02:30,0,0,43.76,0,7.716,0
10/01/2023 02:45,0,0,45.52,0,8.184,0
10/01/2023 03:00,0,0,44.56,0,8.856,0
10/01/2023 03:15,0,0,44.16,0,9.24,0
10/01/2023 03:30,0,0,43.52,0,9.504,0
10/01/2023 03:45,0,0,44.4,0,9.444,0
10/01/2023 04:00,0,0,47.6,0,8.4,0
10/01/2023 04:15,0,0,46.48,0,8.22,0
10/01/2023 04:30,0,0,45.36,0,8.448,0
10/01/2023 04:45,0,0,45.76,0,7.572,0
10/01/2023 05:00,0,0,46.08,0,7.92,0
10/01/2023 05:15,0,0,48.8,0,7.08,0
10/01/2023 05:30,0,0,48.16,0,7.5,0
10/01/2023 05:45,0,0,47.92,0,10.152,0
10/01/2023 06:00,0,0,47.84,0,12.72,0
10/01/2023 06:15,0,0,50.24,0,15.972,0
10/01/2023 06:30,0,0,50.56,0,14.928,0
10/01/2023 06:45,0,0,54.8,0,14.784,0
10/01/2023 07:00,0,0,59.84,0,16.512,0
10/01/2023 07:15,0,0,58.48,0,18.144,0
10/01/2023 07:30,0,0,59.12,0,18.072,0
10/01/2023 07:45,0,0,63.52,0,15.288,0
10/01/2023 08:00,0,0,68.16,0,15.744,0
10/01/2023 08:15,0,0,70.08,0,16.644,0
10/01/2023 08:30,0,0,68.96,0,14.796,0
10/01/2023 08:45,0,0,68.8,0,13.236,0
10/01/2023 09:00,0,0,75.68,0,14.352,0
10/01/2023 09:15,0,0,78.48,0,15.912,0
10/01/2023 09:30,0,0,72.08,0,17.496,0
10/01/2023 09:45,0,0,71.04,0,13.14,0
10/01/2023 10:00,0,0,72.56,0,18.24,0
10/01/2023 10:15,0,0,68.64,0,19.38,0
10/01/2023 10:30,0,0,68.24,0,17.148,0
10/01/2023 10:45,0,0,70.56,0,12.84,0
10/01/2023 11:00,0,0,74.08,0,11.604,0
10/01/2023 11:15,0,0,72,0,10.188,0
10/01/2023 11:30,0,0,76.56,0,10.032,0
10/01/2023 11:45,0,0,88.16,0,11.796,0
10/01/2023 12:00,0,0,86.24,0,16.74,0
10/01/2023 12:15,0,0,87.12,0,12.552,0
10/01/2023 12:30,0,0,80.32,0,13.896,0
10/01/2023 12:45,0,0,65.28,0,10.2,0
10/01/2023 13:00,0,0,66.32,0,14.976,0
10/01/2023 13:15,0,0,62.72,0,17.328,0
10/01/2023 13:30,0,0,63.52,0,14.4,0
10/01/2023 13:45,0,0,74.8,0,13.368,0
10/01/2023 14:00,0,0,81.52,0,10.968,0
10/01/2023 14:15,0,0,88.72,0,13.032,0
10/01/2023 14:30,0,0,73.92,0,18.3,0
10/01/2023 14:45,0,0,69.76,0,17.604,0
10/01/2023 15:00,0,0,71.28,0,15.732,0
10/01/2023 15:15,0,0,78.88,0,12.6,0
10/01/2023 15:30,0,0,68.16,0,12.36,0
10/01/2023 15:45,0,0,71.28,0,14.1,0
10/01/2023 16:00,0,0,95.52,0,23.22,0
10/01/2023 16:15,0,0,95.76,0,25.944,0
10/01/2023 16:30,0,0,93.2,0,20.76,0
10/01/2023 16:45,0,0,89.44,0,15.228,0
10/01/2023 17:00,0,0,79.36,0,16.92,0
10/01/2023 17:15,0,0,72.56,0,17.64,0
10/01/2023 17:30,0,0,71.44,0,20.94,0
10/01/2023 17:45,0,0,69.2,0,21.888,0
10/01/2023 18:00,0,0,67.76,0,22.272,0
10/01/2023 18:15,0,0,68.56,0,21.42,0
10/01/2023 18:30,0,0,68.56,0,18.012,0
10/01/2023 18:45,0,0,67.12,0,20.172,0
10/01/2023 19:00,0,0,68.4,0,16.812,0
10/01/2023 19:15,0,0,73.2,0,18.78,0
10/01/2023 19:30,0,0,73.52,0,18.792,0
10/01/2023 19:45,0,0,72.72,0,17.52,0
10/01/2023 20:00,0,0,71.04,0,15.264,0
10/01/2023 20:15,0,0,68.8,0,9.66,0
10/01/2023 20:30,0,0,72.48,0,8.88,0
10/01/2023 20:45,0,0,65.76,0,9.54,0
10/01/2023 21:00,0,0,62.8,0,11.532,0
10/01/2023 21:15,0,0,62.96,0,10.5,0
10/01/2023 21:30,0,0,59.12,0,11.04,0
10/01/2023 21:45,0,0,61.68,0,10.62,0
10/01/2023 22:00,0,0,64,0,11.496,0
10/01/2023 22:15,0,0,64.4,0,10.416,0
10/01/2023 22:30,0,0,64.08,0,10.44,0
10/01/2023 22:45,0,0,68.24,0,10.02,0
10/01/2023 23:00,0,0,70.48,0,8.424,0
10/01/2023 23:15,0,0,71.2,0,7.968,0
10/01/2023 23:30,0,0,65.68,0,8.34,0
10/01/2023 23:45,0,0,61.6,0,8.532,0
11/01/2023 00:00,0,0,59.84,0,8.916,0
11/01/2023 00:15,0,0,52.96,0,7.812,0
11/01/2023 00:30,0,0,52.48,0,7.68,0
11/01/2023 00:45,0,0,47.84,0,7.368,0
11/01/2023 01:00,0,0,49.36,0,7.392,0
11/01/2023 01:15,0,0,49.12,0,7.296,0
11/01/2023 01:30,0,0,48,0,6.78,0
11/01/2023 01:45,0,0,46.56,0,7.716,0
11/01/2023 02:00,0,0,47.52,0,7.188,0
11/01/2023 02:15,0,0,48.72,0,8.556,0
11/01/2023 02:30,0,0,53.12,0,8.316,0
11/01/2023 02:45,0,0,52.24,0,8.484,0
11/01/2023 03:00,0,0,54.64,0,6.78,0
11/01/2023 03:15,0,0,53.76,0,6.096,0
11/01/2023 03:30,0,0,52.16,0,7.848,0
11/01/2023 03:45,0,0,47.36,0,7.776,0
11/01/2023 04:00,0,0,46.16,0,9.048,0
11/01/2023 04:15,0,0,46.24,0,8.748,0
11/01/2023 04:30,0,0,48,0,7.176,0
11/01/2023 04:45,0,0,47.28,0,8.652,0
11/01/2023 05:00,0,0,48.56,0,9.48,0
11/01/2023 05:15,0,0,49.92,0,8.604,0
11/01/2023 05:30,0,0,50.88,0,8.52,0
11/01/2023 05:45,0,0,61.2,0,7.872,0
11/01/2023 06:00,0,0,63.84,0,12.048,0
11/01/2023 06:15,0,0,64.48,0,12.696,0
11/01/2023 06:30,0,0,58.56,0,13.164,0
11/01/2023 06:45,0,0,61.04,0,14.604,0
11/01/2023 07:00,0,0,64.08,0,16.128,0
11/01/2023 07:15,0,0,65.92,0,16.572,0
11/01/2023 07:30,0,0,62.08,0,16.392,0
