,0
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.2__ql_0.0",6.120847855415369e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_12",6.117736633564571e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",6.113523755994255e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",6.0994110109261504e-05
"min. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_12",6.079332913519842e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",6.0704996420771665e-05
"max. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",6.06446545545068e-05
max. rel. vla. [%]__fourier_entropy__bins_5,6.060661958120247e-05
"rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_7",6.0605630598862265e-05
energija uvb [mW/m2]__autocorrelation__lag_1,6.060125641305117e-05
globalno sev. [W/m2]__value_count__value_1,6.0469047720586685e-05
max. rel. vla. [%]__quantile__q_0.2,6.0335582276180476e-05
"rel. vla. [%]__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",6.019219310497834e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_3",6.003191437458089e-05
"max. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.2",5.9996993657145646e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_8",5.998474845850017e-05
min. T [°C]__autocorrelation__lag_9,5.9941866630270694e-05
max. rel. vla. [%]__fourier_entropy__bins_3,5.9763027697030986e-05
T [°C]__binned_entropy__max_bins_10,5.974269372525492e-05
"rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_5",5.9712168566593715e-05
globalno sev. [W/m2]__ar_coefficient__coeff_2__k_10,5.95598873922443e-05
max. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_0,5.9506003393887014e-05
rel. vla. [%]__symmetry_looking__r_0.1,5.947798667409823e-05
"T [°C]__cwt_coefficients__coeff_14__w_5__widths_(2, 5, 10, 20)",5.9331845385766624e-05
povp. T [°C]__permutation_entropy__dimension_6__tau_1,5.931886993068701e-05
"energija uvb [mW/m2]__cwt_coefficients__coeff_9__w_2__widths_(2, 5, 10, 20)",5.9280432400784274e-05
max. rel. vla. [%]__autocorrelation__lag_7,5.911862234311128e-05
"globalno sev. [W/m2]__fft_coefficient__attr_""imag""__coeff_11",5.886146924465313e-05
"energija uvb [mW/m2]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",5.877251065058999e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_14",5.8585511629439446e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",5.858312063619291e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.0",5.853389380182181e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_3__w_20__widths_(2, 5, 10, 20)",5.8508274213725216e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_11",5.844632190782658e-05
min. T [°C]__ar_coefficient__coeff_9__k_10,5.8308084529626345e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_8__w_20__widths_(2, 5, 10, 20)",5.8017760831709914e-05
"max. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_4",5.799570943994335e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",5.791616397518135e-05
min. T [°C]__ar_coefficient__coeff_2__k_10,5.789616310222406e-05
"min. rel. vla. [%]__cwt_coefficients__coeff_4__w_20__widths_(2, 5, 10, 20)",5.7849621883060084e-05
povp. rel. vla. [%]__approximate_entropy__m_2__r_0.3,5.7827826327950015e-05
"T [°C]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""max""",5.7720976442506464e-05
max. rel. vla. [%]__index_mass_quantile__q_0.1,5.738951416481692e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.4",5.738689379175513e-05
"rel. vla. [%]__cwt_coefficients__coeff_0__w_20__widths_(2, 5, 10, 20)",5.736273146010749e-05
"max. T [°C]__fft_coefficient__attr_""abs""__coeff_6",5.7305902947858e-05
"week_number__cwt_coefficients__coeff_4__w_10__widths_(2, 5, 10, 20)",5.71943582340501e-05
"rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""mean""",5.71615750026471e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_2",5.716053387676574e-05
"max. T [°C]__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",5.71245168640761e-05
"povp. T [°C]__fft_coefficient__attr_""abs""__coeff_2",5.7104094195777644e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_1",5.7096942460700414e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.8__ql_0.0",5.705781329583302e-05
rel. vla. [%]__kurtosis,5.7019020107644564e-05
"max. rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_12",5.6879817699212623e-05
"min. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_4",5.6845956533778e-05
"min. T [°C]__fft_coefficient__attr_""abs""__coeff_7",5.673685411636203e-05
"max. T [°C]__cwt_coefficients__coeff_8__w_10__widths_(2, 5, 10, 20)",5.6601107607040854e-05
"min. T [°C]__agg_autocorrelation__f_agg_""mean""__maxlag_40",5.659564798777308e-05
max. T [°C]__ratio_beyond_r_sigma__r_1.5,5.6487395963301674e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",5.631073577206547e-05
min. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_5,5.6283153749015164e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_3",5.626551035747036e-05
"povp. T [°C]__fft_coefficient__attr_""imag""__coeff_9",5.614069340886016e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_5",5.611960953310111e-05
"rel. vla. [%]__cwt_coefficients__coeff_12__w_2__widths_(2, 5, 10, 20)",5.601084497298794e-05
"T [°C]__fft_coefficient__attr_""angle""__coeff_5",5.594640419828478e-05
energija uvb [mW/m2]__index_mass_quantile__q_0.2,5.587944411597613e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",5.585494149735698e-05
"week_number__cwt_coefficients__coeff_10__w_2__widths_(2, 5, 10, 20)",5.56493887583393e-05
povp. T [°C]__permutation_entropy__dimension_4__tau_1,5.563481430654555e-05
T [°C]__lempel_ziv_complexity__bins_2,5.562277420294911e-05
"rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_5",5.560355787180675e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",5.557842660395847e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_4",5.555912751836555e-05
"T [°C]__fft_coefficient__attr_""angle""__coeff_6",5.55241174155069e-05
"energija uvb [mW/m2]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""var""",5.5481595724431746e-05
"min. T [°C]__linear_trend__attr_""pvalue""",5.5463370267040194e-05
rel. vla. [%]__partial_autocorrelation__lag_1,5.5425716473571104e-05
"max. rel. vla. [%]__augmented_dickey_fuller__attr_""teststat""__autolag_""AIC""",5.5383771277123936e-05
povp. rel. vla. [%]__permutation_entropy__dimension_6__tau_1,5.533823875736936e-05
min. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_1,5.527529617562144e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""abs""__coeff_5",5.527063734758244e-05
min. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_4,5.519189187510657e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.4",5.50944591336047e-05
min. rel. vla. [%]__autocorrelation__lag_4,5.5037221039717666e-05
energija uvb [mW/m2]__ratio_beyond_r_sigma__r_1,5.4849053896259935e-05
"min. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_3",5.484068295808341e-05
povp. T [°C]__ar_coefficient__coeff_1__k_10,5.474372905620741e-05
week_number__energy_ratio_by_chunks__num_segments_10__segment_focus_1,5.465896291485069e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""abs""__coeff_3",5.465406311903151e-05
"max. T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.0",5.4620407987045476e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",5.460739873816135e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.2",5.4409360729529174e-05
energija uvb [mW/m2]__autocorrelation__lag_4,5.4324849668453e-05
"min. T [°C]__cwt_coefficients__coeff_13__w_5__widths_(2, 5, 10, 20)",5.4169027867048515e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",5.4059840824217156e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.0",5.3989769193242684e-05
min. rel. vla. [%]__fourier_entropy__bins_5,5.393318618517201e-05
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_11",5.3866826541385975e-05
globalno sev. [W/m2]__variance,5.3859620501846763e-05
"min. T [°C]__fft_coefficient__attr_""abs""__coeff_8",5.3828697729502024e-05
"min. T [°C]__fft_coefficient__attr_""real""__coeff_5",5.381195725891793e-05
max. rel. vla. [%]__cid_ce__normalize_True,5.376090808285614e-05
povp. rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_6,5.346933515102199e-05
min. T [°C]__count_above_mean,5.3316247129610086e-05
"T [°C]__fft_coefficient__attr_""abs""__coeff_3",5.316120555824847e-05
"max. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_2",5.308091135724561e-05
globalno sev. [W/m2]__autocorrelation__lag_5,5.306403006466621e-05
energija uvb [mW/m2]__partial_autocorrelation__lag_9,5.302353893709126e-05
povp. T [°C]__spkt_welch_density__coeff_8,5.299550874888579e-05
max. T [°C]__number_peaks__n_1,5.2980990249694436e-05
"energija uvb [mW/m2]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""mean""",5.270121162801901e-05
week_number__energy_ratio_by_chunks__num_segments_10__segment_focus_0,5.267475834246479e-05
globalno sev. [W/m2]__partial_autocorrelation__lag_7,5.2664615206057304e-05
T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_2,5.246698817717638e-05
"T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",5.2350359154479125e-05
rel. vla. [%]__approximate_entropy__m_2__r_0.3,5.2304567890680837e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.4__ql_0.0",5.229954939388035e-05
energija uvb [mW/m2]__ratio_beyond_r_sigma__r_1.5,5.226907875212806e-05
max. rel. vla. [%]__ratio_beyond_r_sigma__r_2.5,5.2268568015316547e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_3",5.224805817482993e-05
količina padavin [mm]__kurtosis,5.223289926990595e-05
energija uvb [mW/m2]__energy_ratio_by_chunks__num_segments_10__segment_focus_8,5.208904476807794e-05
min. T [°C]__ratio_beyond_r_sigma__r_1.5,5.206314985888483e-05
energija uvb [mW/m2]__lempel_ziv_complexity__bins_5,5.2038548884813976e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.0",5.1884462158157576e-05
"rel. vla. [%]__cwt_coefficients__coeff_5__w_10__widths_(2, 5, 10, 20)",5.167987905761825e-05
"max. T [°C]__fft_coefficient__attr_""imag""__coeff_8",5.159747783153102e-05
max. rel. vla. [%]__ar_coefficient__coeff_0__k_10,5.134416768225339e-05
T [°C]__index_mass_quantile__q_0.2,5.1135376677842676e-05
min. rel. vla. [%]__absolute_sum_of_changes,5.099537404107102e-05
"energija uvb [mW/m2]__fft_coefficient__attr_""angle""__coeff_12",5.097376090154402e-05
povp. T [°C]__approximate_entropy__m_2__r_0.1,5.0972636591960894e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_11",5.079106410078105e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.0",5.058757582999466e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_3",5.057112675054301e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_False__qh_0.6__ql_0.2",5.0548983061702495e-05
"povp. T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""mean""",5.051866758406218e-05
"min. T [°C]__fft_coefficient__attr_""imag""__coeff_10",5.0366575289799744e-05
"week_number__cwt_coefficients__coeff_12__w_10__widths_(2, 5, 10, 20)",5.031952824452296e-05
rel. vla. [%]__index_mass_quantile__q_0.9,5.014815221001921e-05
week_number__index_mass_quantile__q_0.4,5.012363264925244e-05
rel. vla. [%]__variance,5.007353875486931e-05
"min. T [°C]__augmented_dickey_fuller__attr_""usedlag""__autolag_""AIC""",5.0020578559572096e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",5.001549370888975e-05
"min. rel. vla. [%]__fft_coefficient__attr_""angle""__coeff_1",4.9855723433578196e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.6__ql_0.4",4.9777473640478774e-05
energija uvb [mW/m2]__energy_ratio_by_chunks__num_segments_10__segment_focus_7,4.968207156029235e-05
max. rel. vla. [%]__autocorrelation__lag_2,4.9545373670610344e-05
"povp. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_1.0__ql_0.8",4.952592123996087e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_8",4.94212011964975e-05
"T [°C]__change_quantiles__f_agg_""mean""__isabs_True__qh_1.0__ql_0.6",4.93834157029973e-05
"max. rel. vla. [%]__fft_coefficient__attr_""imag""__coeff_5",4.937912064535295e-05
rel. vla. [%]__autocorrelation__lag_2,4.9304521978753455e-05
"rel. vla. [%]__fft_coefficient__attr_""abs""__coeff_2",4.91794485663983e-05
energija uvb [mW/m2]__mean_abs_change,4.9105805200566845e-05
"max. T [°C]__fft_coefficient__attr_""imag""__coeff_9",4.899889804127814e-05
povp. T [°C]__range_count__max_0__min_-1000000000000.0,4.8892813154273746e-05
"min. rel. vla. [%]__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",4.8745332760582376e-05
globalno sev. [W/m2]__ratio_beyond_r_sigma__r_2,4.866098034492037e-05
rel. vla. [%]__last_location_of_maximum,4.862804785691514e-05
T [°C]__mean_change,4.862271486346777e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",4.861015837726087e-05
"rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_False__qh_1.0__ql_0.2",4.859235477494963e-05
week_number__energy_ratio_by_chunks__num_segments_10__segment_focus_8,4.850921075549545e-05
rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_4,4.850100513221695e-05
povp. T [°C]__energy_ratio_by_chunks__num_segments_10__segment_focus_2,4.8466974224463003e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_6",4.8265204001345974e-05
"min. T [°C]__fft_coefficient__attr_""abs""__coeff_10",4.824818095557635e-05
"T [°C]__augmented_dickey_fuller__attr_""pvalue""__autolag_""AIC""",4.821288521004609e-05
max. T [°C]__partial_autocorrelation__lag_8,4.796455294294566e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_6__w_2__widths_(2, 5, 10, 20)",4.7961027960593514e-05
"povp. T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.2",4.778377179517142e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",4.757720143467481e-05
max. T [°C]__permutation_entropy__dimension_4__tau_1,4.7510624652887864e-05
"T [°C]__fft_coefficient__attr_""real""__coeff_2",4.7299139530818474e-05
povp. T [°C]__cid_ce__normalize_False,4.723907940998101e-05
max. rel. vla. [%]__autocorrelation__lag_4,4.717789768971686e-05
max. rel. vla. [%]__kurtosis,4.7145736532053626e-05
max. T [°C]__kurtosis,4.7117394057397e-05
max. T [°C]__count_above_mean,4.708708660998982e-05
max. rel. vla. [%]__longest_strike_below_mean,4.693304925048172e-05
"min. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.0",4.681628602339262e-05
"max. rel. vla. [%]__cwt_coefficients__coeff_6__w_10__widths_(2, 5, 10, 20)",4.669948882029089e-05
količina padavin [mm]__ratio_value_number_to_time_series_length,4.656438156636069e-05
"max. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.8__ql_0.6",4.6539202332218406e-05
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.6",4.647481815306909e-05
T [°C]__ratio_beyond_r_sigma__r_1,4.642606492953591e-05
povp. rel. vla. [%]__fourier_entropy__bins_5,4.636505772321302e-05
rel. vla. [%]__permutation_entropy__dimension_3__tau_1,4.636305447872722e-05
energija uvb [mW/m2]__autocorrelation__lag_9,4.617374529189101e-05
"povp. T [°C]__change_quantiles__f_agg_""mean""__isabs_False__qh_0.6__ql_0.4",4.615252103888405e-05
"povp. rel. vla. [%]__agg_linear_trend__attr_""slope""__chunk_len_5__f_agg_""mean""",4.61342088647624e-05
min. rel. vla. [%]__ratio_beyond_r_sigma__r_2,4.610976224317814e-05
"T [°C]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""min""",4.607635436280396e-05
"T [°C]__change_quantiles__f_agg_""var""__isabs_True__qh_1.0__ql_0.8",4.590696605411686e-05
"min. rel. vla. [%]__agg_linear_trend__attr_""rvalue""__chunk_len_5__f_agg_""var""",4.589281648552283e-05
min. rel. vla. [%]__autocorrelation__lag_3,4.573945750423266e-05
"povp. rel. vla. [%]__cwt_coefficients__coeff_7__w_2__widths_(2, 5, 10, 20)",4.5664191093336333e-05
globalno sev. [W/m2]__mean_abs_change,4.565052597815071e-05
"min. T [°C]__fft_coefficient__attr_""angle""__coeff_12",4.559831197070599e-05
max. rel. vla. [%]__lempel_ziv_complexity__bins_2,4.5477723116157256e-05
energija uvb [mW/m2]__lempel_ziv_complexity__bins_3,4.542837765078174e-05
"min. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_6",4.5388526774137975e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_1",4.5386930326379385e-05
"max. rel. vla. [%]__change_quantiles__f_agg_""mean""__isabs_True__qh_0.2__ql_0.0",4.534169661344155e-05
globalno sev. [W/m2]__energy_ratio_by_chunks__num_segments_10__segment_focus_7,4.533747957674877e-05
max. rel. vla. [%]__lempel_ziv_complexity__bins_3,4.533712043432448e-05
"globalno sev. [W/m2]__change_quantiles__f_agg_""var""__isabs_False__qh_0.8__ql_0.2",4.52729091372572e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_False__qh_0.4__ql_0.2",4.522909330790759e-05
"energija uvb [mW/m2]__cwt_coefficients__coeff_11__w_2__widths_(2, 5, 10, 20)",4.5189494060679884e-05
rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_1,4.5119306544300204e-05
"povp. T [°C]__fft_coefficient__attr_""abs""__coeff_3",4.510456106391698e-05
max. T [°C]__autocorrelation__lag_4,4.4921119555894196e-05
T [°C]__autocorrelation__lag_9,4.4875187894022816e-05
"min. T [°C]__fft_coefficient__attr_""real""__coeff_8",4.4870576855992534e-05
energija uvb [mW/m2]__fourier_entropy__bins_3,4.475888977581728e-05
"min. rel. vla. [%]__agg_linear_trend__attr_""stderr""__chunk_len_10__f_agg_""max""",4.4683361181515935e-05
min. T [°C]__number_crossing_m__m_1,4.461155243445417e-05
"min. rel. vla. [%]__change_quantiles__f_agg_""var""__isabs_True__qh_0.4__ql_0.2",4.452211410191771e-05
max. T [°C]__ar_coefficient__coeff_0__k_10,4.417460421278988e-05
"min. T [°C]__agg_linear_trend__attr_""slope""__chunk_len_10__f_agg_""var""",4.4136499557248696e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_8",4.4134813743935944e-05
rel. vla. [%]__energy_ratio_by_chunks__num_segments_10__segment_focus_2,4.412765198913736e-05
povp. rel. vla. [%]__spkt_welch_density__coeff_5,4.39064001756081e-05
"T [°C]__agg_linear_trend__attr_""stderr""__chunk_len_5__f_agg_""max""",4.388733190480033e-05
max. rel. vla. [%]__fourier_entropy__bins_100,4.3823005641409374e-05
"energija uvb [mW/m2]__linear_trend__attr_""rvalue""",4.381680198629052e-05
povp. rel. vla. [%]__first_location_of_maximum,4.373853681326223e-05
max. T [°C]__abs_energy,4.37118917611165e-05
min. T [°C]__lempel_ziv_complexity__bins_2,4.367805529740724e-05
"rel. vla. [%]__fft_coefficient__attr_""real""__coeff_2",4.366761065262375e-05
"T [°C]__cwt_coefficients__coeff_1__w_2__widths_(2, 5, 10, 20)",4.364486154219354e-05
"max. T [°C]__agg_autocorrelation__f_agg_""median""__maxlag_40",4.36194444840115e-05
globalno sev. [W/m2]__index_mass_quantile__q_0.1,4.3551827234804966e-05
"min. T [°C]__fft_coefficient__attr_""imag""__coeff_11",4.351293795158342e-05
"povp. rel. vla. [%]__fft_coefficient__attr_""real""__coeff_3",4.3442103632922565e-05
"povp. T [°C]__fft_coefficient__attr_""real""__coeff_0",4.343324625089271e-05
"povp. T [°C]__fft_coefficient__attr_""angle""__coeff_4",4.343307534408732e-05
